Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
L. Bünning,Dynamo Dresden,Dynamo Dresden,LCB,27,846,1,0.5,0,0.61,Germany,5.96,3.51,66.67,6.28,69.49,0.32,0.45,0.64,3.3,4.63,0.96,3,0.32,0,0,0.64,0.11,1,0.11,0.05,1,0.11,5,0.53,40,20,0,0.74,42.86,0.11,100,1.06,60,0.64,0.85,0,32.98,0.43,1.28,44.47,86.84,19.26,73.48,2.34,100,19.79,97.85,7.45,55.71,19.13,32.63,0.07,0.21,0,0,0,0,0.21,8.3,70.51,2.13,35,0.64,33.33,0.64,0.32,9.68,83.52,0,,0,,0,0,0,0,,,1.81,,
F. Keidel,Elversberg,Elversberg,"RB, LB",22,1403,1,0.66,2,2.55,Germany,8.4,6.93,61.11,2.57,30,0.32,0.53,0.26,3.85,6.38,1.22,3,0.19,0,0,2.31,0.06,1,0.06,0.04,0,0,10,0.64,20,10,0.13,4.43,36.23,1.54,37.5,4.04,34.92,1.22,1.8,0.13,35.41,1.54,0.83,46.83,80,15.4,70.42,7.95,94.35,16.61,81.85,5.2,49.38,20.78,36.44,0.16,1.41,0.06,0.06,0,0,0.38,4.68,73.97,4.75,39.19,0.32,60,0.71,1.48,8.72,70.59,0,,0,,0,0,0,0,,,1.92,,
M. Großer,Arminia Bielefeld,Arminia Bielefeld,"LCB, DMF, CB",24,2121,2,1.96,0,0.26,Germany,8.1,4.67,64.55,7.13,55.36,0.3,0.42,0.68,4.79,6.78,0.81,1,0.04,0,0,0.34,0.08,2,0.08,0.08,1,0.04,16,0.68,50,12.5,0,0.17,0,0,0,0.72,64.71,1.36,0.42,0.08,28.81,0.17,1.06,42.86,87.52,14.21,77.91,2.84,97.01,20.92,94.52,2.29,50,18.82,28.49,0.01,0.17,0,0.04,0.04,0,0,3.69,62.07,0.59,21.43,0,0,0.3,0,5.01,53.39,0,,0,,0,0,0,0,,,1.36,,
J. ter Horst,Preußen Münster,Preußen Münster,RB,23,2550,1,1.83,2,2.74,Germany,10.41,7.09,59.7,2.72,32.47,1.06,1.56,0.32,5.12,7.54,1.27,9,0.32,0,0,1.73,0.04,1,0.04,0.06,0,0,22,0.78,36.36,4.545,0.07,2.29,30.77,1.2,58.82,3.11,45.45,1.48,1.34,0.28,29.01,1.38,0.74,38.68,81.66,11.58,70.73,6.74,93.72,10.98,85.85,2.01,61.4,16.18,29.33,0.1,0.56,0.04,0.04,0.04,100,0.46,2.75,66.67,2.12,43.33,0.11,66.67,0.6,0.6,6.35,56.11,0,,0,,0,0,0,0,,,1.8,,
S. Scherder,Preußen Münster,Preußen Münster,"RCB, LCB, CB",32,376,1,0.28,0,0,Germany,8.86,4.07,70.59,5.74,66.67,0.72,0.97,0.72,5.27,7.1,0.24,0,0,0,0,0.24,0.24,1,0.24,0.07,0,0,1,0.24,100,100,0,0.24,0,0,0,0.72,66.67,0.72,0,0,45.96,0,0.48,57.21,92.47,21.3,84.27,4.07,100,25.85,97.22,2.63,27.27,17.17,28.34,0,0,0,0.24,0,0,0,4.31,72.22,0.24,0,0.72,33.33,0.24,0,6.22,69.23,0,,0,,0,0,0,0,,,2.87,,
L. Bolay,Preußen Münster,Preußen Münster,LB,23,943,0,0.61,2,1.16,Germany,9.54,6.3,66.67,2.48,26.92,0.29,0.46,0.1,5.06,8.07,0.57,3,0.29,0,0,1.24,0,0,0,0.06,0,0,5,0.48,0,0,0.19,1.91,20,1.24,46.15,3.91,39.02,1.34,0.67,0.1,43.43,0.38,0.38,53.45,85.18,14.03,73.47,11.74,92.68,14.98,87.26,2,38.1,16.52,33.03,0.11,1.15,0,0,0.29,100,0.48,3.34,88.57,1.81,52.63,0.29,66.67,0.86,0.38,6.39,52.24,0,,0,,0,0,0,0,,,1.91,,
L. Sirch,Kaiserslautern,Kaiserslautern,"RCB, CB",26,2662,1,0.54,3,3.35,Germany,7.95,5.24,61.94,2.64,35.9,0.27,0.35,0.3,4.43,5.75,0.51,4,0.14,0,0,1.08,0.03,1,0.03,0.02,0,0,17,0.57,17.65,5.882,0.1,1.62,33.33,0.51,66.67,1.56,54.35,0.41,1.56,0.47,31.58,0.54,0.74,46.76,79.32,21.23,66.88,5,95.95,14.67,88.48,10.95,44.75,23.55,42.31,0.11,0.64,0,0.03,0.17,60,0.64,9.6,53.52,3.41,38.61,1.99,30.51,0.91,0.47,9.33,76.09,0,,0,,0,0,0,0,,,2.43,,
F. Gruber,Nürnberg,Nürnberg,RCB,23,2407,0,2.07,0,0.19,Germany,9.16,5.87,74.52,7.22,60.62,0.22,0.3,0.52,4.56,6.09,0.67,6,0.22,0,0,0.19,0,0,0,0.08,0,0,8,0.3,25,0,0,0.11,0,0.19,60,1.46,38.46,0.79,0.52,0.04,30.32,0.04,0.22,44.98,86.28,18.43,75.86,3.03,93.83,19.37,95.75,5.65,49.01,20.2,39.03,0.01,0.04,0,0,0,0,0,4.97,63.16,0.22,0,0.19,40,0.15,0,6.95,63.44,0,,0,,0,0,0,0,,,1.87,,
M. Kirkeskov,Preußen Münster,Preußen Münster,LB,34,1042,0,0.07,1,0.99,Denmark,8.81,6.22,73.61,2.42,53.57,0.35,0.47,0.35,3.89,5.29,1.12,2,0.17,0,0,1.04,0,0,0,0.01,0,0,2,0.17,0,0,0.09,1.64,36.84,0.43,100,2.76,62.5,0.78,0.26,0,30.66,0.6,1.21,41.03,80.84,14.77,73.1,5.96,95.65,11.4,84.09,3.97,52.17,17.53,33.34,0.09,0.95,0,0,0,0,0.26,3.45,60,2.07,54.17,0.52,33.33,0.78,0.69,7.6,57.95,0,,0,,0,0,0,0,,,1.55,,
M. Behrens,Preußen Münster,Preußen Münster,GK,28,346,0,0,0,0,Germany,2.08,0,0,0.52,50,0,0,0,2.08,2.7,0.26,2,0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,66.67,0,0,0,20.29,0.26,0.52,30.43,86.32,18.99,80.82,0,0,10.66,95.12,10.14,64.1,29.82,46.99,0,0,0,0,0,0,0,2.86,63.64,0.26,0,0.26,0,0,0,8.32,71.88,5,1.3,13,3.38,0,61.54,5.48,1.42,0.48,0.125,0,0.78,0.52
F. Di Michele Sánchez,Eintracht Braunschweig,Eintracht Braunschweig,"LWB, LB",23,1598,0,0.2,0,1.26,Germany,7.6,5.18,61.96,1.41,44,0.11,0.14,0.51,4.28,5.35,0.34,5,0.28,0,0,2.59,0,0,0,0.01,0,0,11,0.62,27.27,0,0,2.93,32.69,2.93,50,5.52,38.78,0.9,1.35,0.17,23.32,1.52,0.79,30.81,78.98,10.59,71.81,7.55,99.25,7.38,75.57,3.49,41.94,20.76,29.15,0.07,0.96,0.06,0,0,0,0.28,3.15,67.86,2.65,53.19,0.06,0,0.62,0.9,5.91,76.19,0,,0,,0,0,0,0,,,0.96,,
J. Kersken,Arminia Bielefeld,Arminia Bielefeld,GK,25,2590,0,0.12,0,0.49,Germany,1.91,0.14,75,0.83,91.67,0,0,0,1.81,2.54,0.07,1,0.03,1,0.03,0.07,0,0,0,0,0,0,1,0.03,100,0,0,0.03,100,0,0,0.1,100,0.03,0,0,16.44,0.14,0.35,23.63,85.29,13.27,75.92,0,0,9.49,97.8,9.28,66.29,33.72,49.44,0.02,0.1,0,0,0,0,0,3.79,58.72,0.31,33.33,0.14,25,0.1,0.03,7.3,80.95,37,1.29,116,4.03,5,68.1,36.35,1.26,-0.65,-0.023,0,2.19,0.83
T. Hoffmann,Hertha BSC,Hertha BSC,LCB,20,18,0,0,0,0,Germany,,,,,,,0,,,3.75,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.07,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
T. Scheller,Paderborn,Paderborn,"CB, RCB, LCB",24,2297,2,1.44,0,0.88,Germany,8.46,4.98,73.23,4.15,52.83,0.12,0.18,0.24,4.7,7.09,0.47,3,0.12,1,0.04,0.55,0.08,2,0.08,0.06,1,0.04,6,0.24,50,33.333,0,0.47,33.33,0.59,40,2.9,35.14,0.9,1.29,0.08,37.54,0.59,0.63,53.52,88.65,18.85,78.79,4,96.08,24.65,94.75,5.92,54.3,19.85,34.96,0.03,0.31,0.04,0,0.04,100,0.27,5.33,66.91,0.86,50,0.2,60,0.43,0.2,8.27,70.14,0,,0,,0,0,0,0,,,1.45,,
L. Frenkert,Eintracht Braunschweig,Eintracht Braunschweig,"LCB, RCB",25,1352,3,1.6,0,0,Germany,7.52,3.39,62.75,5.33,48.75,0.27,0.34,1.07,5.13,6.62,1.07,2,0.13,1,0.07,0.33,0.2,3,0.2,0.11,1,0.07,13,0.87,30.77,23.077,0,0.07,0,0.27,25,1.2,44.44,1.46,1.2,0.2,26.43,0.47,1,39.54,86.87,15.91,75.31,4.79,97.22,14.38,94.91,4.06,47.54,20.28,37.82,0,0,0.07,0.07,0,0,0,5.06,67.11,0.73,27.27,0.2,0,0.33,0,6.46,67.01,0,,0,,0,0,0,0,,,3.13,,
B. Boakye,Arminia Bielefeld,Arminia Bielefeld,RB,21,1260,1,0.77,0,0.34,Germany,8.07,7.29,57.84,1.5,38.1,0.21,0.29,0.21,3.64,4.9,1.29,4,0.29,0,0,2.07,0.07,1,0.07,0.06,0,0,16,1.14,12.5,6.25,0,2.14,30,2.21,51.61,7.79,41.28,0.86,1.93,0.43,23,1.5,1.71,32.21,72.06,13.21,59.46,6.86,90.63,7.21,81.19,3.14,38.64,20.52,29.87,0.02,0.36,0.07,0,0.29,50,0.29,5.29,51.35,2.79,53.85,0.57,37.5,0.57,0.64,6.93,75.26,0,,0,,0,0,0,0,,,1.64,,
R. Himmelmann,Karlsruher SC,Karlsruher SC,GK,37,105,0,0,0,0,Germany,0.86,0,0,0,0,0,0,0,0.86,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0,0,0,0,22.29,0,0,30.86,91.67,18,85.71,0,0,12,100,7.71,77.78,26.85,45.62,0,0,0,0,0,0,0,1.71,100,0,0,0,0,0,0,7.71,77.78,3,2.57,6,5.14,0,50,1.71,1.46,-1.29,-1.106,0,1.71,0
S. Risch,Dynamo Dresden,Dynamo Dresden,LB,25,754,0,0.1,0,0.33,Germany,6.45,4.06,67.65,2.03,47.06,0.36,0.5,0.24,3.34,4.64,0.48,0,0,0,0,1.43,0,0,0,0.01,0,0,3,0.36,33.33,0,0,2.27,47.37,0.36,66.67,1.19,70,0.72,0.95,0.24,25.78,0.72,1.31,33.9,79.23,13.97,66.67,5.61,97.87,10.27,88.37,5.73,45.83,20.17,25.4,0.04,0.84,0.12,0,0,0,0.12,4.66,74.36,1.79,53.33,0,0,0.36,0.84,8.36,58.57,0,,0,,0,0,0,0,,,0.95,,
I. Nekić,Holstein Kiel,Holstein Kiel,"RCB, RB",25,1011,2,1.1,0,0.02,Croatia,10.5,5.61,71.43,5.43,49.18,0.62,0.88,0.62,5.88,8.25,1.16,5,0.45,1,0.09,0.8,0.18,2,0.18,0.1,2,0.18,8,0.71,37.5,25,0,0.53,33.33,0.53,50,1.87,47.62,1.07,0.62,0,27.24,0.53,0.8,40.5,78.9,19.85,68.61,3.65,95.12,13.18,89.19,5.43,42.62,19.67,38.7,0,0.18,0,0,0.09,100,0,5.07,54.39,1.16,30.77,0.36,0,0.27,0.27,9.17,60.19,0,,0,,0,0,0,0,,,1.6,,
N. Dühring,Karlsruher SC,Karlsruher SC,LB,22,13,0,0,0,0,Germany,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,24.03,32.77,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
L. Oppermann,Arminia Bielefeld,Arminia Bielefeld,GK,24,130,0,0,0,0,Germany,4.15,0,0,1.38,100,0,0,0,4.15,6.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,100,0,0,0,13.15,0,0.69,24.92,80.56,12.46,61.11,0,0,10.38,100,9.69,64.29,43,56.29,0,0,0,0,0,0,0,4.85,57.14,0.69,0,0,0,0,0,6.92,80,2,1.38,12,8.31,0,83.33,2.09,1.44,0.09,0.062,0,4.15,1.38
F. Hagmann,Arminia Bielefeld,Arminia Bielefeld,"LB, RB",22,661,0,0.04,0,0.41,Germany,7.22,6.67,59.18,2.45,38.89,0,0,0,3.27,4.97,0.27,1,0.14,0,0,0.54,0,0,0,0,0,0,4,0.54,25,0,0,0.95,28.57,0.27,50,3.13,26.09,0.54,1.09,0.14,29.68,1.09,0.82,40.17,81.36,20.83,80.39,4.63,91.18,8.58,80.95,4.77,57.14,17.53,32.79,0.06,0.54,0.14,0,0,0,0.14,5.04,64.86,1.77,69.23,0.14,0,0.82,0.27,7.62,66.07,0,,0,,0,0,0,0,,,1.23,,
J. Sticker,Paderborn,Paderborn,"LCB, RWB, LWB",21,479,0,0.51,0,0.43,Germany,7.52,5.64,66.67,2.82,26.67,0,0,0.75,3.76,5.83,0.75,0,0,0,0,1.32,0,0,0,0.1,0,0,5,0.94,20,0,0,1.13,33.33,0.75,100,3.95,61.9,1.13,0.38,0.38,23.86,0.94,1.69,32.88,81.71,12.03,76.56,4.51,91.67,10.52,91.07,2.63,50,13.43,15.08,0.08,0.38,0,0.19,0.19,0,0.38,4.7,52,1.5,62.5,0.38,0,0.75,0.38,6.01,75,0,,0,,0,0,0,0,,,2.07,,
T. Dietrich,Schalke 04 II,Schalke 04,LB,23,15,0,0,0,0,Germany,,,,,,,15,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,21.41,29.88,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
E. Dzogovic,Magdeburg,Magdeburg,"RB, LB",22,197,0,0.11,0,0.03,Luxembourg,9.59,9.59,57.14,3.2,28.57,0.46,0.67,0,3.65,5.33,0.91,1,0.46,0,0,0.91,0,0,0,0.05,0,0,2,0.91,0,0,0,0.91,0,2.74,33.33,10.05,36.36,1.83,1.83,0,14.62,1.83,0.46,20.1,81.82,3.2,100,5.03,81.82,6.4,78.57,0.46,100,15.12,5,0.01,0.46,0,0,0,0,0,2.28,100,0.46,0,0,0,0,0,3.2,71.43,0,,0,,0,0,0,0,,,0.46,,
J. Berner,Hertha BSC,Hertha BSC,RB,20,18,0,0,0,0,Germany,,,,,,,0,,,3.75,,1,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,12.52,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
N. König,Greuther Fürth,Greuther Fürth,"RCB, LCB",22,199,0,0.13,0,0,Germany,8.14,5.88,69.23,4.07,44.44,0,0,0,4.07,6,0.45,0,0,1,0.45,0.9,0,0,0,0.06,0,0,2,0.9,50,0,0,0.45,0,0.45,100,1.36,66.67,0.9,0.45,0,30.75,0.9,0.45,43.87,83.51,18.99,73.81,3.62,100,16.28,97.22,3.62,25,16.11,22.39,0,0.45,0.45,0,0,0,0,4.97,45.45,0.45,0,0.45,0,0.45,0,6.78,66.67,0,,0,,0,0,0,0,,,2.71,,
A. Gulasi,Schalke 04 II,Schalke 04,LB,19,13,0,0,0,0.01,Australia,,,,,,,0,,,0,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.1,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
D. Hülsenbusch,Bochum,Bochum,CB,20,16,0,0.25,0,0,Germany,,,,,,,0,,,10,,0,,0,,,,0,,,0,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,17.72,0,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
T. Bulut,Beşiktaş,Schalke 04,"RB, RWB",19,45,0,0,0,0.07,Germany,8,6,66.67,10,40,0,0,0,4,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,25,4,50,4,50,2,2,0,16,0,0,28,64.29,6,66.67,4,100,10,60,4,0,20.83,8.03,0.14,2,0,0,0,0,0,2,0,4,50,0,0,0,2,2,100,0,,0,,0,0,0,0,,,2,,
J. Von der Hitz,Nürnberg,Nürnberg,RB,19,302,0,0.05,1,0.67,Germany,9.24,8.94,43.33,1.19,75,0.3,0.34,0.3,5.07,5.86,1.49,0,0,0,0,3.28,0,0,0,0.02,0,0,2,0.6,0,0,0.3,2.98,30,3.87,61.54,6.26,42.86,0.3,2.38,0.6,19.67,2.38,0.3,26.52,65.17,9.24,38.71,5.96,100,7.45,80,2.98,30,21.98,36.33,0.2,0.6,0,0,0,0,0.6,1.79,33.33,2.38,50,0,0,0.3,0.89,7.15,41.67,0,,0,,0,0,0,0,,,1.19,,
R. Marita,Greuther Fürth,Greuther Fürth,"LB, LW",19,90,0,0.1,0,0,Germany,4,6,66.67,6,16.67,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0.1,0,0,1,1,100,0,0,2,0,1,100,2,50,1,1,0,15,1,0,22,63.64,9,55.56,2,100,6,50,5,20,16.74,11.58,0,0,0,0,0,0,0,3,33.33,4,25,1,0,1,0,2,100,0,,0,,0,0,0,0,,,0,,
L. Tasov,Meppen,Preußen Münster,RB,21,18,0,0,0,0,North Macedonia,,,,,,,0,,,45,,0,,0,,,,0,,,0,,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,18.53,45.33,,,,,,,,,,,,,,,,,,0,,0,,0,0,0,,,,,,
H. Blank,Hannover 96,Hannover 96,"LCB, CB",21,449,0,0,0,0,Germany,10.62,5.01,88,6.21,51.61,0.4,0.65,0.2,5.81,9.35,0.2,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,100,2.41,33.33,0.4,0.8,0,40.29,0.2,0.6,56.53,87.23,24.65,78.05,6.41,90.63,19.24,93.75,4.01,40,15.7,18.63,0,0,0,0,0,0,0,4.21,66.67,0.4,50,0,0,0.4,0,10.22,50.98,0,,0,,0,0,0,0,,,3.41,,
D. Herold,Karlsruher SC,Karlsruher SC,"LB, LWB",23,2467,0,0.86,4,3.31,Germany,8.17,6.79,66.67,2.48,36.76,0.11,0.13,0.15,3.54,4.29,0.84,5,0.18,0,0,3.65,0,0,0,0.03,0,0,17,0.62,23.53,0,0.15,4.09,28.57,3.54,64.95,7.95,46.33,1.42,2.81,0.29,25.61,1.02,1.28,34.99,71.95,10.94,61.33,8.65,95.78,8.46,66.38,3.03,38.55,19.47,38.34,0.12,1.31,0.04,0.04,0.04,100,0.4,2.74,62.67,3.14,37.21,0.22,66.67,0.47,1.06,6.82,64.17,0,,0,,0,0,0,0,,,0.91,,
P. Nkoa,Eintracht Braunschweig,Eintracht Braunschweig,CB,26,1507,1,1.83,1,0.02,Cameroon,8.48,5.67,76.84,6.39,57.94,0.18,0.23,0.36,3.94,5.17,0.72,2,0.12,1,0.06,0.3,0.06,1,0.06,0.11,0,0,13,0.78,38.46,7.692,0.06,0,0,0.06,0,1.02,29.41,1.43,0.24,0,20.72,0.18,0.48,34.82,85.59,12.6,68.72,2.39,90,16.9,96.82,3.34,41.07,20.03,34.4,0,0.06,0,0,0,0,0.06,3.28,69.09,0.12,50,0.06,100,0.24,0,4.96,54.22,0,,0,,0,0,0,0,,,1.55,,
L. Robinson,Kaiserslautern,Kaiserslautern,LCB,24,1472,0,1.03,2,0.75,Germany,10.09,8.38,67.15,3.49,57.89,0.43,0.57,0.55,4.04,5.38,1.65,6,0.37,1,0.06,0.98,0,0,0,0.06,0,0,5,0.31,0,0,0.12,0.61,30,1.1,66.67,2.81,45.65,0.61,1.04,0.06,23.48,0.24,0.49,37.24,82.43,15.96,70.5,3.79,91.94,13.33,94.04,5.26,51.16,19.46,24.16,0.05,0.18,0,0,0.06,100,0.18,3.85,66.67,0.61,40,0.31,80,0.12,0.18,7.7,64.29,0,,0,,0,0,0,0,,,1.59,,
P. Joly,Kaiserslautern,Kaiserslautern,"RWB, RB",25,1841,1,2.46,6,3.99,France,8.12,6.21,63.78,2.54,53.85,0.05,0.06,0.05,4.11,5.09,0.49,3,0.15,0,0,3.57,0.05,1,0.05,0.12,0,0,21,1.03,28.57,4.762,0.29,4.99,29.41,2.69,67.27,5.67,51.72,1.96,0.93,0.39,24.15,1.32,1.17,35.1,66.3,11.54,57.63,6.36,91.54,10.85,64.86,5.33,42.2,20.92,37.18,0.19,1.22,0.1,0.1,0.05,0,0.54,5.62,53.04,4.6,39.36,0.34,42.86,1.12,1.42,7.87,75.78,0,,0,,0,0,0,0,,,0.68,,
Kim Ji-Soo,Kaiserslautern,Kaiserslautern,"LCB, CB",21,1341,0,0.11,0,0.06,Korea Republic,8.86,4.56,70.59,3.36,64,0.54,0.67,0.94,5.1,6.4,0.87,2,0.13,0,0,0.2,0,0,0,0.01,0,0,1,0.07,0,0,0,0.07,0,0.34,60,1.48,27.27,0.13,0.67,0.07,22.89,0.07,0.34,34.83,84.39,14.63,71.1,3.22,97.92,13.15,96.43,5.17,45.45,19.83,32.59,0,0.07,0.07,0,0,0,0,3.49,51.92,0.34,20,0.2,0,0.07,0,5.1,53.95,0,,0,,0,0,0,0,,,2.01,,
N. Kristof,Elversberg,Elversberg,GK,26,2703,0,0,0,0,Germany,1.13,0.07,50,0.47,78.57,0,0,0,1.1,1.7,0.07,2,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,100,0,0,0,26.47,0.63,0.03,36.33,88.63,15.75,76.96,0,0,19.35,97.93,9.26,58.99,29.08,48.69,0,0,0,0,0,0,0.03,3.33,45,0.3,0,0.33,30,0,0,6.83,72.2,29,0.97,105,3.5,8,72.38,32.67,1.09,3.67,0.122,0,1.27,0.47
R. Pinto Pedrosa,Karlsruher SC,Karlsruher SC,"RB, RAMF, RW",18,1346,1,0.85,1,0.96,Germany,5.55,5.22,57.69,2.07,25.81,0.53,0.68,0.2,2.01,2.54,0.8,1,0.07,0,0,2.14,0.07,1,0.07,0.06,0,0,11,0.74,27.27,9.091,0.07,2.07,29.03,2.14,62.5,6.08,51.65,0.94,1.6,0.4,15.11,0.87,1.94,20.79,76.85,5.68,61.18,4.55,97.06,5.15,79.22,1.4,33.33,21.87,17.88,0.06,0.6,0,0,0,0,0.4,1.4,52.38,1.34,60,0.07,100,0.33,0.6,3.01,53.33,0,,0,,0,0,0,0,,,0.6,,
L. Reich,Greuther Fürth,Greuther Fürth,"RWB, RB",19,815,1,1.01,0,0.1,Germany,6.4,7.95,48.61,2.32,33.33,0,0,0.33,2.54,3.24,0.66,3,0.33,0,0,1.55,0.11,1,0.11,0.11,0,0,9,0.99,22.22,11.111,0,1.99,33.33,0.99,66.67,3.31,43.33,0.88,0.77,0.11,22.53,1.55,0.44,32.91,70.47,14.47,58.02,6.96,92.06,7.4,76.12,5.52,50,18.84,26.45,0.01,0.55,0,0,0.11,0,0,4.97,57.78,1.66,40,0.33,33.33,0.11,0.44,8.5,66.23,0,,0,,0,0,0,0,,,0.99,,
R. Münz,Greuther Fürth,Greuther Fürth,"LCB, CB",20,1918,0,0.07,1,0.85,Indonesia,7.74,4.46,70.53,2.96,46.03,0.14,0.18,0.52,4.46,5.6,0.56,3,0.14,0,0,0.66,0,0,0,0,0,0,2,0.09,0,0,0.05,0.28,66.67,0.61,76.92,1.88,52.5,0.19,0.8,0.09,31.44,0.7,0.47,46.45,84.14,19.85,71.39,4.69,95,16.75,95.8,5.26,45.54,19.73,35.85,0.04,0.19,0,0,0,0,0.09,3.85,65.85,0.52,27.27,0.14,0,0.05,0.14,8.07,56.4,0,,0,,0,0,0,0,,,3.28,,
S. Prüfrock,Greuther Fürth,Greuther Fürth,GK,21,803,0,0,0,0,Germany,1.68,0,0,0.9,75,0,0,0,1.68,2.26,0.11,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.11,100,0,0,0,0,0,0,0,18.38,0.67,0.67,29.7,80.38,18.16,69.75,0,0,11.32,97.03,14.57,64.62,35.32,47.11,0,0,0,0,0,0,0,3.81,44.12,0.45,25,0.22,50,0,0.11,9.75,70.11,9,1.01,34,3.81,2,73.53,9.29,1.04,0.29,0.033,0,1.79,0.9
P. Scholl,Karlsruher SC,Karlsruher SC,RCB,19,580,0,0,1,0.21,Germany,6.52,4.03,76.92,6.36,48.78,0,0,0.47,3.41,4.1,0.31,1,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0.93,50,0.31,0.47,0,37.4,0.31,0.47,49.03,91.46,18.16,82.91,6.36,100,20.95,97.04,4.5,27.59,18.04,34.77,0.03,0.31,0,0,0,0,0.31,5.59,66.67,0.62,25,0.16,0,0.31,0,5.74,70.27,0,,0,,0,0,0,0,,,4.81,,
L. Schneider,Arminia Bielefeld,Arminia Bielefeld,RCB,25,1492,0,0.83,0,0.18,Germany,7.72,3.8,71.43,3.08,47.06,0.48,0.67,0.3,4.52,6.3,0.12,1,0.06,0,0,0.36,0,0,0,0.05,0,0,9,0.54,22.22,0,0,0.24,75,0.12,50,0.97,50,0.54,0.36,0,34.08,0.18,0.66,50.79,88.36,17.79,74.92,5.49,97.8,21.05,96.85,6.58,59.63,19.39,34.26,0.01,0.36,0,0,0,0,0.06,5.31,55.68,0.48,37.5,0.12,0,0.12,0.18,6.51,69.44,0,,0,,0,0,0,0,,,4.04,,
K. Koscierski,Bochum,Bochum,"RWB, RB",18,280,0,0.53,1,0.17,Germany,7.39,6.11,68.42,0.96,0,0.32,0.58,0,2.89,5.19,1.93,2,0.64,0,0,3.21,0,0,0,0.17,0,0,3,0.96,33.33,0,0.32,2.89,22.22,3.21,70,10.61,48.48,1.29,1.29,0,24.75,0.64,2.89,32.14,77,9.64,66.67,6.75,100,6.43,75,2.25,57.14,14.38,11.83,0.06,0.32,0,0,0,0,0.32,3.86,66.67,2.89,44.44,0.64,50,0.64,0.96,6.43,70,0,,0,,0,0,0,0,,,0.96,,
