Jugador,Equipo,Equipo durante el período seleccionado,Posición específica,Edad,Minutos jugados,Goles,xG,Asistencias,xA,País de nacimiento,Acciones defensivas realizadas/90,Duelos defensivos/90,"Duelos defensivos ganados, %",Duelos aéreos en los 90,"Duelos aéreos ganados, %",Entradas/90,Posesión conquistada después de una entrada,Tiros interceptados/90,Interceptaciones/90,Posesión conquistada después de una interceptación,Faltas/90,Tarjetas amarillas,Tarjetas amarillas/90,Tarjetas rojas,Tarjetas rojas/90,Acciones de ataque exitosas/90,Goles/90,Goles (excepto los penaltis),"Goles, excepto los penaltis/90",xG/90,Goles de cabeza,Goles de cabeza/90,Remates,Remates/90,"Tiros a la portería, %","Goles hechos, %",Asistencias/90,Centros/90,"Precisión centros, %",Regates/90,"Regates realizados, %",Duelos atacantes/90,"Duelos atacantes ganados, %",Toques en el área de penalti/90,Carreras en progresión/90,Aceleraciones/90,Pases recibidos /90,Pases largos recibidos/90,Faltas recibidas/90,Pases/90,"Precisión pases, %",Pases hacia adelante/90,"Precisión pases hacia adelante, %",Pases hacia atrás/90,"Precision pases hacia atrás, %",Pases laterales/90,"Precisión pases laterales, %",Pases largos/90,"Precisión pases largos, %","Longitud media pases, m","Longitud media pases largos, m",xA/90,Asistencias/90,Second assists/90,Third assists/90,Desmarques/90,"Precisión desmarques, %",Jugadas claves/90,Pases en el último tercio/90,"Precisión pases en el último tercio, %",Pases al área de penalti/90,"Pases hacía el área pequeña, %",Pases en profundidad/90,"Precisión pases en profundidad, %",Ataque en profundidad/90,Centros desde el último tercio/90,Pases progresivos/90,"Precisión pases progresivos, %",Goles recibidos,Goles recibidos/90,Remates en contra,Remates en contra/90,Porterías imbatidas en los 90,"Paradas, %",xG en contra,xG en contra/90,Goles evitados,Goles evitados/90,Pases hacía atrás recibidos del arquero/90,Salidas/90,Duelos aéreos en los 90
L. Hetemi,Vejle,Vejle,"DMF, RCMF, LCMF",25,2664,0,0.52,1,0.91,Albania,9.46,7.16,63.68,1.59,42.55,0.44,0.48,0.24,4.46,4.88,0.88,4,0.14,0,0,0.88,0,0,0,0.02,0,0,23,0.78,17.39,0,0.03,0.51,66.67,0.61,61.11,3.89,43.48,0.2,0.84,0.14,24.43,0.1,1.35,37.97,84.52,10.57,68.69,5.64,95.81,16.59,92.06,4.29,54.33,18.36,31.78,0.03,0.34,0.03,0.03,0.07,50,0.1,5.1,72.85,1.25,59.46,0.3,11.11,0.34,0.34,5,64.86,0,,0,,0,0,0,0,,,0.37,,
S. Nordli,Rosenborg,Randers,"LW, AMF, LAMF",25,2663,14,10.81,13,6.64,Norway,5.27,4.53,55.22,0.54,18.75,0.2,0.23,0.14,2.57,2.93,0.91,2,0.07,0,0,3.04,0.47,9,0.3,0.37,0,0,60,2.03,35,23.333,0.44,1.66,28.57,2.43,61.11,8.18,39.26,2.67,1.86,0.84,20.21,0.84,1.12,25.96,73.7,9.67,64.34,5.24,92.26,5.58,74.55,2.03,55,17.99,30.88,0.22,1.66,0.07,0.03,0.57,64.71,0.71,3.62,68.22,2.97,59.09,0.81,54.17,1.45,0.51,5.2,74.03,0,,0,,0,0,0,0,,,0.03,,
M. Brink,Nordsjælland,Nordsjælland,"DMF, LCMF",27,2653,0,1.84,3,1.75,Denmark,6.17,5.33,61.15,0.95,35.71,0.17,0.22,0.1,2.75,3.62,0.51,2,0.07,1,0.03,0.54,0,0,0,0.06,0,0,17,0.58,23.53,0,0.1,0.41,16.67,0.24,71.43,1.66,51.02,0.27,0.37,0,64.46,0.24,0.44,77.62,93.05,19.81,85.45,12.38,98.9,32.53,95.62,3.56,64.76,16.76,31.12,0.06,0.68,0.1,0.03,0.24,71.43,0.24,9.5,86.79,1.76,55.77,0.61,66.67,0.75,0.07,8.31,80.41,0,,0,,0,0,0,0,,,0.78,,
O. Sørensen,Parma,Midtjylland,"LCMF, RCMF",23,2622,9,6.72,2,1.81,Denmark,7.21,5.35,66.67,2.2,37.5,0.14,0.17,0.17,3.5,4.38,0.51,1,0.03,0,0,1.3,0.31,7,0.24,0.23,2,0.07,45,1.54,33.33,20,0.07,1.44,26.19,1,37.93,5.59,33.74,3.02,1.2,0.17,22.79,0.69,0.69,31.37,84.03,8.89,76.83,6.38,98.92,10.37,85.43,1.96,49.12,17.56,33.79,0.06,0.65,0,0.03,0.07,50,0.21,3.81,72.97,1.54,55.56,0.27,62.5,0.82,0.38,4.05,80.51,0,,0,,0,0,0,0,,,0.45,,
M. Larsen,Silkeborg,Silkeborg,RCMF,23,2589,1,1.45,3,2.08,Denmark,6.26,4.14,68.07,1.56,55.56,0.03,0.04,0.07,3.41,3.71,0.45,0,0,0,0,1.25,0.03,1,0.03,0.05,0,0,16,0.56,18.75,6.25,0.1,0.7,15,1.6,56.52,5.74,40,1.29,1.84,0.24,39.91,0.35,0.97,49.29,90.27,15.96,84.53,6.47,96.77,15.5,91.7,1.81,46.15,15.35,26.76,0.07,0.63,0.1,0.03,0.17,80,0.31,5.74,86.67,1.49,72.09,0.28,75,1.01,0.1,6.29,77.35,0,,0,,0,0,0,0,,,0.28,,
S. Egeli,Nordsjælland,Nordsjælland,"RWF, CF, LWF",19,2543,9,12.15,4,3.26,Norway,3.43,3.86,56.88,1.49,33.33,0.07,0.1,0,1.17,1.6,1.31,6,0.21,0,0,4.99,0.32,8,0.28,0.43,2,0.07,94,3.33,40.43,9.574,0.14,3.04,27.91,4.71,55.64,10.05,41.2,4.57,2.87,0.42,19.18,1.84,0.96,22.79,71.43,5.38,60.53,5.13,94.48,6.9,65.64,2.02,49.12,19.2,31.4,0.12,1.1,0.04,0.04,0.32,55.56,0.67,2.65,66.67,3.57,52.48,0.67,47.37,1.34,0.78,3.4,83.33,0,,0,,0,0,0,0,,,0,,
J. Mbom,Viborg,Viborg,RB,25,2521,1,0.75,2,1.14,Germany,7.35,5.03,68.09,2.03,47.37,0.21,0.26,0.21,3.71,4.52,0.54,1,0.04,0,0,1.14,0.04,1,0.04,0.03,0,0,12,0.43,8.33,8.333,0.07,1.46,41.46,0.64,66.67,2.89,39.51,0.71,1.43,0.14,33.95,2.39,0.57,44.55,85.98,15.39,76.57,8.82,96.36,14.32,90.52,4,58.93,19.9,37.74,0.04,0.46,0.11,0.04,0.18,40,0.36,5.6,71.34,2.07,44.83,0.43,33.33,0.54,0.61,8.78,78.46,0,,0,,0,0,0,0,,,0.86,,
Pedro Ganchas,Silkeborg,Silkeborg,LCB,25,2519,1,1.49,1,0.71,Portugal,9.43,5.11,69.93,3.47,57.73,0.29,0.31,0.82,5.57,6.13,0.82,3,0.11,0,0,0.32,0.04,1,0.04,0.05,0,0,7,0.25,42.86,14.286,0.04,0.07,0,0.29,75,2,39.29,0.29,1.61,0.32,46.02,0.11,0.71,58.09,92.56,21.83,85.43,3.04,97.65,25.69,97.22,3.43,46.88,18.46,29.73,0.03,0.11,0,0,0,0,0.04,5.11,85.31,0.32,22.22,0.29,25,0.11,0.04,6.61,63.24,0,,0,,0,0,0,0,,,1.82,,
R. Østrøm,Silkeborg,Silkeborg,"RCB, RB, LB",23,2504,0,1.83,4,2.28,Denmark,6.33,5.18,61.81,1.58,40.91,0.14,0.16,0.4,2.98,3.34,0.61,3,0.11,0,0,0.43,0,0,0,0.07,0,0,10,0.36,40,0,0.14,0.83,26.09,0.14,25,1.29,22.22,1.65,0.97,0.04,45.4,2.16,0.14,53.37,90.51,14.52,81.93,8.48,96.19,20.34,93.29,2.05,47.37,16.85,25.29,0.08,0.86,0,0.04,0.04,100,0.36,4.28,79.83,1.19,45.45,0.14,25,0.75,0.22,6.69,65.59,0,,0,,0,0,0,0,,,0.83,,
D. van Bruggen,Vejle,Vejle,"LCB, RCB, CB",29,2475,1,0.38,0,0,Netherlands,8.84,6.4,68.18,4.29,53.39,0.33,0.36,0.33,4.15,4.55,1.09,4,0.15,0,0,0.25,0.04,1,0.04,0.01,0,0,5,0.18,60,20,0,0.04,0,0.15,75,0.44,33.33,0.44,0.25,0,30.84,0.25,0.25,42.73,89.11,14.25,74.23,2.87,97.47,22.33,97.72,6.44,62.15,23.26,37.84,0,0,0.04,0,0.04,100,0,5.13,72.34,0.58,37.5,0.25,28.57,0.22,0,7.2,71.21,0,,0,,0,0,0,0,,,2.25,,
T. Bech,AGF,AGF,CF,23,2428,8,7.65,3,1.82,Denmark,2.63,2.74,67.57,2.89,21.79,0.04,0.05,0.15,0.74,1,0.59,5,0.19,1,0.04,2,0.3,8,0.3,0.28,1,0.04,58,2.15,37.93,13.793,0.11,1.37,29.73,2.26,34.43,8.38,24.78,3.3,1.07,0.37,14.05,1.15,0.85,18.46,74.9,3.6,61.86,4.15,87.5,6.82,73.37,1.22,54.55,17.35,23.34,0.07,0.48,0.04,0,0,0,0.3,1.67,60,1.74,44.68,0.11,33.33,0.82,0.37,2.3,64.52,0,,0,,0,0,0,0,,,0.11,,
M. Jensen,Sønderjyske,Lyngby,"RCB, CB",28,2428,1,1.04,3,0.33,Denmark,10.08,4.56,74.8,4.08,58.18,0.48,0.55,1.04,6.19,7.03,0.67,5,0.19,0,0,0.37,0.04,1,0.04,0.04,1,0.04,12,0.44,33.33,8.333,0.11,0.37,30,0.15,75,1.07,44.83,1.26,0.67,0,33.06,0.89,0.52,48.63,84.98,19.65,74.72,3.22,93.1,21.54,93.98,7.23,55.9,22.26,39.9,0.01,0.22,0,0,0,0,0.07,6.38,65.12,1.07,37.93,0.48,30.77,0.37,0.07,9.3,72.51,0,,0,,0,0,0,0,,,2.08,,
M. Greve,Randers,Randers,"RW, RCMF, RAMF",30,2423,6,3.7,4,3,Denmark,5.91,4.83,60.77,1.97,49.06,0.22,0.26,0.11,2.75,3.15,0.97,1,0.04,0,0,1.97,0.22,6,0.22,0.14,1,0.04,34,1.26,41.18,17.647,0.15,1.3,37.14,1.56,52.38,7.61,39.02,2.27,1.15,0.37,26.6,0.97,1.08,36.55,80.89,11.74,69.62,7.99,93.95,9.29,85.6,1.93,40.38,15.38,21.75,0.11,0.59,0.11,0.11,0.26,57.14,0.26,4.35,76.07,2.23,51.67,0.48,30.77,1.11,0.41,5.79,66.03,0,,0,,0,0,0,0,,,0.22,,
M. Widell,Swansea City,AaB,LCMF,23,2415,3,3.31,3,4.37,Sweden,8.39,6.97,65.24,2.16,36.21,0.22,0.26,0.22,3.61,4.18,1.12,5,0.19,1,0.04,3.8,0.11,3,0.11,0.12,0,0,50,1.86,20,6,0.11,2.2,42.37,4.02,58.33,11.33,45.72,2.01,2.42,0.3,25.08,0.71,2.2,34.7,77.77,12.34,68.58,5.85,87.9,10.7,82.58,3.39,50.55,18.76,44.11,0.16,1.75,0,0,0.45,33.33,0.48,5.93,65.41,4.17,57.14,1.01,29.63,1.79,0.93,6.45,79.77,0,,0,,0,0,0,0,,,0.3,,
A. Rømer,Randers,Randers,"RDMF, RCMF, DMF",32,2392,1,1.94,2,0.64,Denmark,8.92,6.17,60.98,1.99,39.62,0.3,0.34,0.23,4.85,5.55,1.28,6,0.23,0,0,0.9,0.04,1,0.04,0.07,0,0,13,0.49,15.38,7.692,0.08,0.34,44.44,0.9,62.5,4.1,49.54,0.53,0.87,0.04,33.34,0.11,0.83,48.27,86.98,18.4,76.28,6.66,97.74,15.73,94.02,5.49,56.16,18.78,33.19,0.02,0.3,0.04,0,0.19,60,0.11,8.92,76.37,1.62,55.81,0.79,47.62,0.75,0.15,8.35,85.14,0,,0,,0,0,0,0,,,0.9,,
Gabriel Pereira,København,København,RCB,25,2386,2,1.35,1,1.08,Brazil,6.56,3.58,72.63,2.98,54.43,0.04,0.05,0.38,3.92,5.13,0.38,4,0.15,0,0,0.38,0.08,2,0.08,0.05,2,0.08,10,0.38,30,20,0.04,0.38,40,0.19,60,1.21,43.75,0.64,0.6,0.04,49.41,0.53,0.45,65.33,89.03,21.2,75.62,3.47,97.83,34.33,96.37,8.07,57.48,21.91,39.59,0.04,0.15,0,0,0.04,0,0.08,9.62,69.41,1.02,33.33,0.64,29.41,0.41,0.08,9.84,77.39,0,,0,,0,0,0,0,,,2.23,,
L. Sandgrav,Lyngby,Lyngby,"LCMF, RCMF, LW",20,2383,1,2.44,3,2.36,Denmark,7.25,5.55,66.67,3.1,45.12,0.23,0.27,0.38,3.32,4.01,0.79,1,0.04,0,0,1.51,0.04,1,0.04,0.09,0,0,17,0.64,5.88,5.882,0.11,1.02,33.33,2.15,43.86,7.86,36.06,1.89,0.76,0.08,25.87,0.87,1.21,36.45,82.28,10.27,71.32,9.25,96.73,11.44,86.8,2.19,56.9,17.57,25.98,0.09,0.57,0,0,0.3,62.5,0.3,3.85,67.65,2.08,58.18,0.42,54.55,1.21,0.34,5.14,69.12,0,,0,,0,0,0,0,,,0.45,,
M. Dorgeles,Sporting Braga,Nordsjælland,"RCMF, LCMF, LWF",21,2378,2,3.41,4,2.38,Côte d'Ivoire,5.87,5.45,59.03,1.17,29.03,0.04,0.05,0.04,2.61,3.65,0.91,3,0.11,0,0,1.51,0.08,2,0.08,0.13,0,0,40,1.51,25,5,0.15,0.98,50,1.25,48.48,5.11,40,1.48,1.55,0.19,63.09,1.02,0.87,72.17,93.29,14.95,83.54,14.34,98.15,27.14,95.82,3.94,59.62,16.49,35.73,0.09,0.79,0.04,0.08,0.08,50,0.38,8.67,84.72,2.46,61.54,0.79,19.05,1.1,0.45,8.25,85.32,0,,0,,0,0,0,0,,,0.95,,
P. Hatzidiakos,København,København,"LCB, RCB",28,2376,2,1.07,1,0.4,Greece,6.89,4.02,66.98,2.84,60,0.3,0.42,0.38,3.9,5.47,0.72,7,0.27,0,0,0.19,0.08,2,0.08,0.04,2,0.08,6,0.23,33.33,33.333,0.04,0.04,100,0.15,50,0.87,43.48,0.45,1.33,0,53.22,0.87,0.27,68.3,91.18,26.21,82.95,4.39,99.14,31.48,96.63,6.52,56.98,20.34,38.94,0.02,0.19,0.04,0,0.04,0,0.04,9.55,77.38,1.14,36.67,0.8,38.1,0.45,0.04,10.87,78.05,0,,0,,0,0,0,0,,,3.11,,
L. Høgsberg,Nordsjælland,Nordsjælland,"LCB, RCB, LB",19,2369,0,0.1,1,1.06,Denmark,8.05,5.32,69.29,2.05,62.96,0.19,0.26,0.57,4.18,5.74,0.65,5,0.19,0,0,0.34,0,0,0,0,0,0,2,0.08,0,0,0.04,0.61,37.5,0.49,23.08,1.9,40,0.27,0.95,0.04,69.14,0.46,0.91,83.81,90.48,32.67,82.56,4.1,96.3,40.54,96.34,7.52,56.06,20.36,35.41,0.04,0.38,0,0.04,0.08,0,0.11,12.99,76.61,1.9,30,1.44,26.32,0.49,0.19,14.59,80.73,0,,0,,0,0,0,0,,,2.17,,
P. Mattsson,Silkeborg,Silkeborg,DMF,24,2364,2,1.56,3,0.8,Denmark,9.59,7.69,58.91,2.55,49.25,0.8,0.91,0.04,4.26,4.83,1.48,7,0.27,0,0,1.48,0.08,2,0.08,0.06,1,0.04,21,0.8,38.1,9.524,0.11,0.42,54.55,1.9,48,8.34,51.14,0.69,1.07,0.19,59.12,0.11,2.74,75.8,90.96,22.39,79.93,8.6,96.9,33.05,95.97,5.48,57.64,17.91,37.12,0.03,0.42,0.08,0,0.23,16.67,0.19,9.48,82.73,2.09,61.82,0.69,16.67,0.99,0.23,9.44,75,0,,0,,0,0,0,0,,,1.41,,
D. Wass,Brøndby,Brøndby,"LCMF, DMF, RCMF",36,2363,2,3.06,3,5.04,Denmark,7.92,4.65,68.03,2.21,36.21,0.34,0.43,0.23,4.42,5.56,0.8,2,0.08,0,0,1.79,0.08,0,0,0.12,0,0,25,0.95,48,8,0.11,1.45,63.16,0.5,84.62,3.31,50.57,0.46,0.65,0,44.37,0.38,1.33,60.6,87.68,18.17,77.57,9.83,98.06,20.22,91.34,4.88,59.38,16.82,33.46,0.19,1.71,0.04,0.11,0.11,0,0.3,8.99,80.51,3.12,54.88,1.22,50,0.95,0.95,8.57,76.44,0,,0,,0,0,0,0,,,0.53,,
S. Emini,Sønderjyske,Sønderjyske,"RCMF, RDMF",25,2348,1,2.85,3,3.01,North Macedonia,9.35,6.9,58.33,0.54,35.71,1.38,1.64,0.23,3.95,4.68,1.23,4,0.15,1,0.04,2.07,0.04,1,0.04,0.11,0,0,64,2.45,14.06,1.563,0.11,1.3,29.41,1.76,60.87,4.18,53.21,1.26,1.34,0.23,27.06,0.54,1.03,37.07,76.11,13.38,58.74,5.79,92.72,11.58,82.78,4.71,47.15,18.48,31.43,0.12,0.8,0.04,0,0.46,58.33,0.38,6.86,57.54,2.34,39.34,0.77,40,0.8,0.38,6.71,70.29,0,,0,,0,0,0,0,,,0.54,,
D. Čolina,Osijek,Vejle,"LB, LWB",25,2343,0,0.14,3,2.99,Croatia,8.91,6.03,52.87,2.34,37.7,0.12,0.13,0.27,5.61,6.24,0.96,2,0.08,0,0,2.5,0,0,0,0.01,0,0,5,0.19,20,0,0.12,3.3,37.21,2.15,57.14,4.07,46.23,1.11,0.88,0.23,25.85,1.77,0.58,36.3,76.93,13.14,66.37,5.61,93.15,11.22,81.51,4.03,41.9,18.93,30.15,0.11,0.88,0,0.04,0.08,0,0.58,3.92,61.76,2.07,44.44,0.31,25,0.19,1.23,6.88,64.8,0,,0,,0,0,0,0,,,0.31,,
S. Sebulonsen,Brøndby,Brøndby,"RWB, RB",25,2294,1,1.99,3,5.44,Norway,7.77,6.55,65.27,2.04,48.08,0.04,0.05,0.27,3.45,4.14,0.98,1,0.04,0,0,2.59,0.04,1,0.04,0.08,0,0,27,1.06,22.22,3.704,0.12,3.14,42.5,2.2,44.64,6.04,33.12,2.24,1.92,0.39,28.21,3.14,0.39,35.58,79.6,7.93,59.9,9.46,95.44,10.2,77.31,2.43,40.32,16.62,29.45,0.21,0.86,0,0,0.08,50,0.67,2.51,48.44,3.1,49.37,0.27,28.57,0.86,1.29,5.26,60.45,0,,0,,0,0,0,0,,,0.71,,
N. Dyhr,Randers,Randers,LB,24,2281,1,0.29,3,1.97,Denmark,5.33,3.16,62.5,1.34,44.12,0.55,0.63,0.24,2.8,3.17,0.32,2,0.08,0,0,1.14,0.04,1,0.04,0.01,0,0,5,0.2,40,20,0.12,1.81,34.78,0.79,55,1.97,46,1.03,1.1,0.16,24.23,1.18,0.36,33.1,75.45,14.44,59.56,7.34,96.24,6.59,86.83,4.81,39.34,18.04,31.6,0.08,0.63,0,0.04,0,0,0.39,4.26,53.7,1.5,39.47,0.2,20,0.28,0.51,6.75,63.16,0,,0,,0,0,0,0,,,0.79,,
O. Diao,Midtjylland,Midtjylland,RCB,21,2271,4,1.35,0,0.18,Senegal,8.88,5.35,71.85,5.51,47.48,0.12,0.15,0.52,4.91,6.14,0.63,6,0.24,2,0.08,0.4,0.16,4,0.16,0.05,2,0.08,14,0.55,35.71,28.571,0,0.12,66.67,0.2,60,1.47,35.14,0.91,0.87,0.12,31.47,0.36,0.16,48.19,87.5,17,73.89,2.34,94.92,24.81,95.53,5.9,59.06,21.45,38.23,0.01,0.08,0,0,0,0,0,5.15,64.62,0.24,33.33,0.36,22.22,0.12,0.04,7.57,68.59,0,,0,,0,0,0,0,,,1.62,,
V. Froholdt,København,København,"RDMF, RCMF",19,2254,3,1.92,2,1.33,Denmark,10.1,7.23,74.03,2.32,34.48,0.12,0.16,0.12,4.63,6.06,0.56,4,0.16,0,0,2.08,0.12,3,0.12,0.08,0,0,15,0.6,46.67,20,0.08,1.12,32.14,2,70,7.51,48.4,1.68,2.72,0.72,24.24,0.44,1.12,36.22,87.87,8.74,74.43,11.42,96.5,8.5,86.85,1.08,51.85,14.83,20.05,0.05,0.68,0,0,0.2,20,0.2,3.27,86.59,1.56,61.54,0.24,33.33,0.68,0.4,3.63,62.64,0,,0,,0,0,0,0,,,0.44,,
J. Grønning,Viborg,Viborg,DMF,34,2254,3,4.65,0,0.02,Denmark,10.26,7.51,60.64,1.92,52.08,0.8,0.96,0.64,4.91,5.89,1.96,10,0.4,0,0,0.36,0.12,1,0.04,0.19,1,0.04,16,0.64,25,18.75,0,0.32,25,0.16,75,1.32,51.52,0.68,0.16,0,25,0,1,37.29,86.51,12.02,77.08,5.51,96.38,14.57,90.14,3.23,59.26,17.35,27.26,0,0.08,0,0,0,0,0,5.39,74.07,0.84,38.1,0.12,33.33,0.2,0.12,5.83,71.92,0,,0,,0,0,0,0,,,0.84,,
M. Elyounoussi,København,København,"RAMF, LAMF, LWF",30,2233,8,10,6,5.01,Norway,5.92,4.8,63.87,2.66,43.94,0.16,0.23,0.16,2.7,3.8,0.85,1,0.04,0,0,4.51,0.32,8,0.32,0.4,1,0.04,78,3.14,37.18,10.256,0.24,2.9,43.06,3.79,54.26,9.31,41.99,4.76,2.38,0.64,21.24,0.93,1.25,29.38,74.62,7.54,67.38,6.85,94.71,9.03,68.75,1.93,43.75,17.18,23.95,0.2,1.61,0,0.04,0.2,20,0.64,2.94,68.49,3.95,53.06,0.56,21.43,1.61,1.21,4.68,73.28,0,,0,,0,0,0,0,,,0.28,,
L. Qamili,Sønderjyske,Sønderjyske,"CF, RAMF, RWF",27,2230,11,9.73,4,2.57,Denmark,4.56,4.2,58.65,4.64,40,0.2,0.24,0.12,1.9,2.27,1.45,3,0.12,0,0,3.11,0.44,9,0.36,0.39,1,0.04,50,2.02,48,22,0.16,1.45,27.78,2.91,55.56,9.04,36.61,2.66,1.9,0.32,15.94,2.22,1.25,20.5,74.61,5.17,67.19,5.61,89.93,5.29,68.7,1.21,63.33,16.34,24.5,0.1,0.81,0.16,0,0.12,100,0.28,1.94,64.58,1.65,56.1,0.12,100,0.77,0.32,3.35,71.08,0,,0,,0,0,0,0,,,0.04,,
J. Storch,Randers,Lyngby,GK,32,2209,0,0,1,0.55,Denmark,1.59,0.2,60,0.53,84.62,0,0,0,1.47,1.7,0.12,2,0.08,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0.04,100,0.24,100,0,0,0,13.69,0.24,0.12,22.65,89.03,10.31,81.82,0,0,11.04,95.57,6.68,68.29,28.21,45.47,0.02,0.04,0,0,0,0,0.04,1.47,66.67,0.08,50,0.08,50,0.04,0,5.26,71.32,31,1.26,111,4.52,4,72.07,35.75,1.46,4.75,0.194,0,1.63,0.53
G. Onugkha,København,Vejle,CF,29,2205,13,10.67,0,0.32,Russia,2.37,1.39,61.76,7.47,48.63,0.04,0.05,0.12,1.47,1.65,0.78,1,0.04,0,0,2.12,0.53,12,0.49,0.44,6,0.24,69,2.82,46.38,18.841,0,0.37,22.22,1.27,58.06,6.12,31.33,3.88,0.41,0.12,6.65,2.33,0.57,9.67,64.98,2.41,49.15,2.24,89.09,2.82,60.87,0.53,30.77,17.27,16.53,0.01,0.24,0,0,0.12,0,0.08,1.35,54.55,0.53,46.15,0.12,0,0.29,0.08,1.39,58.82,0,,0,,0,0,0,0,,,0,,
E. Ólafsson,Midtjylland,Midtjylland,GK,25,2189,0,0,0,0,Iceland,1.64,0,0,0.49,91.67,0,0,0,1.64,2.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,100,0,0,0.04,9.42,0.08,0.08,14.97,77.2,9.7,66.95,0,0,4.73,96.52,6.08,48.65,34.88,52.51,0,0,0,0,0,0,0,2.3,37.5,0.29,14.29,0.16,25,0.04,0,4.28,64.42,30,1.23,91,3.74,5,67.03,29.29,1.2,-0.71,-0.029,0,1.85,0.49
S. Velkov,Vejle,Vejle,"RCB, CB",28,2171,3,1.05,0,0.29,Bulgaria,10.12,5.8,70.71,6.67,62.73,0.08,0.09,0.58,5.93,6.36,1.08,5,0.21,0,0,0.33,0.12,3,0.12,0.04,2,0.08,10,0.41,40,30,0,0.12,66.67,0.08,100,1.2,41.38,0.66,0.25,0,31.22,0.17,0.33,43.86,88.85,18.2,80.18,2.74,98.48,19.98,95.85,5.68,57.66,21.95,38.17,0.01,0.08,0,0,0,0,0.04,5.18,68.8,0.58,57.14,0.62,53.33,0.33,0.08,8.17,72.59,0,,0,,0,0,0,0,,,2.24,,
M. Kvistgaarden,Brøndby,Brøndby,"CF, LWF",23,2156,17,13.26,3,2.54,Denmark,3.67,3.26,41.03,4.22,43.56,0.25,0.32,0.17,2.09,2.66,1.67,4,0.17,0,0,4.13,0.71,17,0.71,0.55,4,0.17,70,2.92,50,24.286,0.13,1.09,42.31,3.38,64.2,8.22,43.65,4.8,1.38,0.25,11.86,1.96,2,13.82,79.15,2.8,55.22,3.67,95.45,3.55,87.06,0.71,64.71,15.88,19.75,0.11,0.63,0.04,0.04,0.08,50,0.38,1.09,76.92,0.83,60,0.08,50,0.58,0.42,1.71,75.61,0,,0,,0,0,0,0,,,0.08,,
N. Poulsen,AGF,AGF,DMF,31,2147,1,0.98,0,0.94,Denmark,7.92,5.87,61.43,1.43,44.12,0.34,0.45,0.29,3.98,5.32,1.34,6,0.25,0,0,0.63,0.04,1,0.04,0.04,0,0,10,0.42,40,10,0,0.46,45.45,0.38,44.44,2.1,50,0.42,0.29,0,31.9,0.21,0.96,47.58,85.11,15.89,72.56,7.67,96.17,17.65,89.79,6.04,50,18.79,30.72,0.04,0.46,0.04,0.04,0.13,66.67,0.13,7.29,66.67,1.68,57.5,0.46,63.64,0.84,0.25,7.04,70.83,0,,0,,0,0,0,0,,,1.05,,
C. Winther,Lyngby,Lyngby,"RCMF, LCMF",22,2111,1,2.1,0,2.09,Denmark,5.88,4.05,57.89,1.49,45.71,0.17,0.2,0.21,3.37,3.89,0.64,5,0.21,0,0,0.81,0.04,1,0.04,0.09,0,0,28,1.19,21.43,3.571,0,0.38,44.44,0.68,56.25,2.9,38.24,0.81,0.64,0,26.77,0.38,0.43,38.97,81.95,11.55,65.31,6.78,97.48,14.79,89.05,4.35,54.9,18.86,34.07,0.09,0.77,0.09,0.04,0,0,0.13,5.76,73.33,1.32,48.39,0.26,33.33,0.6,0.21,6.18,62.07,0,,0,,0,0,0,0,,,0.26,,
I. Jensen,AZ,Viborg,"LWF, LW",21,2108,9,6.07,1,3.32,Denmark,3.37,2.9,64.71,1.41,33.33,0.09,0.1,0,1.41,1.71,0.47,1,0.04,0,0,6.4,0.38,7,0.3,0.26,0,0,50,2.13,38,18,0.04,3.67,32.56,7.47,58.29,14.35,43.45,2.95,3.63,0.17,21.01,1.96,1.32,27.88,80.25,5.25,68.29,9.35,96.35,8.37,71.94,1.54,44.44,19.1,26.39,0.14,1.2,0.04,0,0.17,25,0.47,1.45,58.82,3.24,50,0.26,16.67,1.02,1.24,3.54,79.52,0,,0,,0,0,0,0,,,0,,
R. Vinderslev,Sønderjyske,Sønderjyske,"LDMF, DMF, LCMF",28,2056,0,0.43,1,0.49,Denmark,8.58,6.74,59.74,2.41,56.36,0.13,0.15,0.48,4.42,5.2,1.44,4,0.18,0,0,0.53,0,0,0,0.02,0,0,6,0.26,50,0,0.04,0.26,33.33,0.39,66.67,2.93,40.3,0.31,0.26,0,26.66,0.18,1.05,39.09,87.57,13.13,74,4.86,97.3,16.2,95.41,2.71,48.39,18.58,34.51,0.02,0.09,0.04,0,0.04,100,0.04,5.87,73.88,0.53,41.67,0.26,50,0.26,0.09,5.69,74.62,0,,0,,0,0,0,0,,,0.88,,
G. Links,AGF,AGF,"LWB, LB",26,2035,2,2.56,3,4.73,South Africa,7.39,5.93,61.94,1.5,23.53,0.04,0.06,0.09,3.67,4.83,1.19,2,0.09,0,0,5.35,0.09,2,0.09,0.11,0,0,38,1.68,28.95,5.263,0.13,6.59,30.2,5.13,56.03,10.04,48.46,2.26,3.45,0.93,26.09,2.21,1.42,37.55,76.33,8.85,70.5,10.97,95.16,9.29,71.43,2.21,44,19.64,30.01,0.21,1.5,0.04,0.09,0.04,0,0.4,1.9,79.07,4.56,56.31,0.13,0,0.8,2.17,6.59,71.81,0,,0,,0,0,0,0,,,0.13,,
